time,pos_x_w,pos_y_w,yaw_w,laser_0,laser_1,laser_2,laser_3,laser_4,laser_5,laser_6,laser_7,laser_8,laser_9,laser_10,laser_11,laser_12,laser_13,laser_14,laser_15,laser_16,laser_17,laser_18,laser_19,laser_20,laser_21,laser_22,laser_23
305.82,-49.02438128300847,66.73885562253335,-3.1094110871885148,0.8473811149597168,2.512686014175415,10.0,10.0,2.577929735183716,2.001904249191284,1.7128766775131226,1.6134470701217651,1.5903880596160889,1.7055048942565918,2.016490936279297,2.3892457485198975,2.588437557220459,3.0469539165496826,10.0,0.7758076786994934,0.5113863945007324,0.3958975374698639,0.3287338316440582,0.30551254749298096,0.31376731395721436,0.3472782075405121,0.41634753346443176,0.5347983241081238
306.02,-49.02438665231794,66.73906471029723,-3.108185600861575,0.8473110198974609,2.529339075088501,10.0,10.0,2.5808753967285156,1.9764832258224487,1.716452956199646,1.5993311405181885,1.6150165796279907,1.7278358936309814,2.007852792739868,2.391965389251709,2.6027488708496094,3.0376951694488525,10.0,0.7908445000648499,0.5023267269134521,0.4033370018005371,0.3344513475894928,0.3235638737678528,0.3224867284297943,0.3444807827472687,0.4151352047920227,0.5428458452224731
306.22,-49.02438347104419,66.73909656675512,-3.1080121181844653,0.8367155194282532,2.505730152130127,10.0,10.0,2.5915963649749756,1.984544277191162,1.6917446851730347,1.598031759262085,1.58759605884552,1.7169958353042603,1.9992082118988037,2.407315969467163,2.5986990928649902,3.033271074295044,10.0,0.7995431423187256,0.5046465396881104,0.37959346175193787,0.3344593048095703,0.3115808069705963,0.31391793489456177,0.3366793990135193,0.4091566205024719,0.5475654602050781
306.42,-49.02437713000967,66.73904815777296,-3.10828967877781,0.8396113514900208,2.5103447437286377,10.0,10.0,2.5591230392456055,1.9751447439193726,1.7179661989212036,1.5895156860351562,1.6066250801086426,1.7099807262420654,2.028956651687622,2.417003631591797,2.597550630569458,3.0402984619140625,10.0,0.8168261051177979,0.524904191493988,0.38640937209129333,0.31855595111846924,0.31014299392700195,0.3279140293598175,0.3481955826282501,0.40349218249320984,0.5333244800567627
306.62,-49.024372689469395,66.73904743681538,-3.1082992610249742,0.8421475887298584,2.51351261138916,10.0,10.0,2.57480525970459,1.9899628162384033,1.7122441530227661,1.6021502017974854,1.594011664390564,1.733406901359558,1.997798204421997,2.401672840118408,2.608992099761963,3.03214430809021,10.0,0.7930534482002258,0.49985116720199585,0.39611393213272095,0.3452320396900177,0.31111305952072144,0.29938340187072754,0.34416142106056213,0.4002807140350342,0.5330340266227722
306.82,-49.02436973728805,66.73908469840246,-3.10809545412693,0.8455073237419128,2.504349708557129,10.0,10.0,2.5950474739074707,1.9772615432739258,1.6962347030639648,1.6056119203567505,1.6004810333251953,1.7375375032424927,2.0125973224639893,2.3955886363983154,2.5961170196533203,3.0388617515563965,10.0,0.7950131893157959,0.5061019062995911,0.3741503357887268,0.32403042912483215,0.30557650327682495,0.31813931465148926,0.3560296595096588,0.4060326814651489,0.5400058627128601
307.02,-49.024366817445824,66.73912314339566,-3.107885083561861,0.8190440535545349,2.5368399620056152,10.0,10.0,2.580874443054199,1.980792760848999,1.707162618637085,1.5805941820144653,1.590526819229126,1.7097232341766357,2.0265791416168213,2.4187207221984863,2.608064889907837,3.051334857940674,10.0,0.7969578504562378,0.5090430378913879,0.3773643374443054,0.33478793501853943,0.32319244742393494,0.32036682963371277,0.3450509011745453,0.39872685074806213,0.5402863621711731
307.22,-49.02436506663315,66.73917488854322,-3.107598688734904,0.837073564529419,2.531606435775757,10.0,10.0,2.5775411128997803,2.0005412101745605,1.7119367122650146,1.5986950397491455,1.5901620388031006,1.7156792879104614,2.0119922161102295,2.411344289779663,2.5857667922973633,3.035318374633789,10.0,0.811644971370697,0.4898364245891571,0.3937239348888397,0.34051522612571716,0.32002878189086914,0.30805090069770813,0.3513856530189514,0.403003066778183,0.5408714413642883
307.42,-49.02437649489153,66.73953385341977,-3.1055494040559632,0.83346027135849,2.5299794673919678,10.0,10.0,2.5806498527526855,1.9874156713485718,1.70467209815979,1.579710841178894,1.5817688703536987,1.7334892749786377,2.0185089111328125,2.4008371829986572,2.5810649394989014,3.032712936401367,10.0,0.802948534488678,0.49954646825790405,0.38990142941474915,0.339013934135437,0.3262404203414917,0.31692126393318176,0.36284196376800537,0.39890363812446594,0.522394597530365
307.62,-49.024378729506026,66.73968003661095,-3.1047365489043024,0.8345167636871338,2.522588014602661,10.0,10.0,2.553910493850708,1.9801723957061768,1.7033206224441528,1.586276888847351,1.593356966972351,1.7142164707183838,2.0215370655059814,2.4026541709899902,2.5968210697174072,3.0569205284118652,10.0,0.8095998167991638,0.5136959552764893,0.40446776151657104,0.35771414637565613,0.30184414982795715,0.32205021381378174,0.3453657627105713,0.40376588702201843,0.5399614572525024
307.82,-49.02437993546571,66.7398210787666,-3.1039496676096454,0.8043735027313232,2.539144992828369,10.0,10.0,2.601440906524658,1.9905418157577515,1.6926876306533813,1.598353624343872,1.6114851236343384,1.733909249305725,2.013267993927002,2.405438184738159,2.5949108600616455,3.042922258377075,10.0,0.791414201259613,0.5032302141189575,0.3933975398540497,0.3293007016181946,0.32727938890457153,0.3347483277320862,0.34984391927719116,0.39995265007019043,0.5616255402565002
308.02,-49.02438114256872,66.7399621619676,-3.103162552696396,0.8382648229598999,2.521928071975708,10.0,10.0,2.577040195465088,1.9796785116195679,1.7036621570587158,1.594835638999939,1.5808120965957642,1.7251675128936768,2.0076119899749756,2.4060757160186768,2.5895187854766846,3.04302716255188,10.0,0.7802402377128601,0.5121103525161743,0.39094802737236023,0.3416031301021576,0.3236238360404968,0.3126901388168335,0.3445518910884857,0.3977855145931244,0.5420847535133362
308.22,-49.02438203637708,66.74009528315963,-3.1024202084560293,0.8298635482788086,2.554231643676758,10.0,10.0,2.5791454315185547,1.976275086402893,1.6942927837371826,1.6000593900680542,1.6042588949203491,1.7208229303359985,2.0043575763702393,2.3915228843688965,2.5953993797302246,3.054267168045044,10.0,0.822135865688324,0.5217806100845337,0.3948104977607727,0.3535383343696594,0.3283812403678894,0.33804452419281006,0.33933714032173157,0.41608965396881104,0.5221905708312988
308.42,-49.02438231683619,66.74021297490572,-3.1017646210505707,0.8348613977432251,2.5228347778320312,10.0,10.0,2.5695104598999023,1.9827286005020142,1.7086853981018066,1.6004700660705566,1.5931217670440674,1.7239402532577515,2.0021283626556396,2.3995087146759033,2.603376626968384,3.0517170429229736,10.0,0.7985139489173889,0.5090501308441162,0.38558441400527954,0.3512941002845764,0.32700154185295105,0.32033151388168335,0.34490126371383667,0.38746628165245056,0.5426925420761108
308.62,-49.02438193257261,66.7403139959534,-3.101202780096171,0.8429358005523682,2.540719509124756,10.0,10.0,2.585329532623291,1.97658109664917,1.7120633125305176,1.5902211666107178,1.5854910612106323,1.7234967947006226,1.993499755859375,2.399578332901001,2.5779714584350586,3.054346799850464,10.0,0.8017837405204773,0.5054153800010681,0.39068514108657837,0.33091476559638977,0.3336012065410614,0.3111439347267151,0.3475435674190521,0.40656015276908875,0.529768705368042
308.82,-49.02438170386759,66.74038440356442,-3.1007846189857418,0.8221372961997986,2.537363052368164,10.0,10.0,2.585761308670044,1.9782023429870605,1.721649169921875,1.5776299238204956,1.582648754119873,1.7424265146255493,2.0186524391174316,2.3991477489471436,2.6032767295837402,3.054441213607788,10.0,0.807630181312561,0.509083092212677,0.39954477548599243,0.3518279492855072,0.2978648841381073,0.32378196716308594,0.3408997356891632,0.40749919414520264,0.5392149686813354
309.02,-49.02440020036798,66.74090606120312,-3.0978532702523665,0.8346814513206482,2.5515477657318115,10.0,10.0,2.5708320140838623,1.983690857887268,1.7317639589309692,1.6030513048171997,1.6007665395736694,1.7230600118637085,2.010129451751709,2.413851261138916,2.591914653778076,3.0534005165100098,10.0,0.7907731533050537,0.5123792886734009,0.38802915811538696,0.3408801257610321,0.314800888299942,0.32845258712768555,0.3258630037307739,0.4233139157295227,0.5336287617683411
309.22,-49.024420283447434,66.74149965462206,-3.0945230893849107,0.8369247317314148,2.5491182804107666,10.0,10.0,2.5508859157562256,1.977272868156433,1.698320984840393,1.594581961631775,1.6031965017318726,1.7110095024108887,2.0256972312927246,2.4107820987701416,2.6010942459106445,3.035400629043579,10.0,0.7970000505447388,0.5149853825569153,0.3988475203514099,0.35286813974380493,0.33383145928382874,0.3173103332519531,0.35154464840888977,0.4132016599178314,0.5229963660240173
309.42,-49.02442201001435,66.74165001192715,-3.093684009132214,0.8365737199783325,2.567540168762207,10.0,10.0,2.554652214050293,1.970767855644226,1.721247673034668,1.5944766998291016,1.6005561351776123,1.714670181274414,2.0176281929016113,2.3994603157043457,2.5919816493988037,3.040065050125122,10.0,0.7895567417144775,0.49653181433677673,0.3920815885066986,0.3225908577442169,0.30995842814445496,0.3229864835739136,0.344661682844162,0.4015178978443146,0.523023247718811
309.62,-49.02441350366122,66.74155212499606,-3.094239815364649,0.8295769095420837,2.5531020164489746,10.0,10.0,2.5573034286499023,1.9682812690734863,1.7005568742752075,1.5866786241531372,1.592459797859192,1.7134637832641602,2.02215838432312,2.4150311946868896,2.603931188583374,3.0527145862579346,10.0,0.7972317934036255,0.5032511353492737,0.39871373772621155,0.3244507312774658,0.3118801712989807,0.30746427178382874,0.3575046956539154,0.4070790410041809,0.5206127762794495
309.82,-49.024410263823725,66.74158085192154,-3.094084377967483,0.8311797976493835,2.5477960109710693,10.0,10.0,2.5644655227661133,1.960443139076233,1.7082451581954956,1.5924205780029297,1.6114583015441895,1.7280631065368652,2.0212128162384033,2.370945692062378,2.593513250350952,3.0455667972564697,10.0,0.7921143770217896,0.5185297131538391,0.3746045231819153,0.34713348746299744,0.3125007152557373,0.3213939368724823,0.33697593212127686,0.41103073954582214,0.5479539036750793
310.02,-49.024405877346766,66.74158138831997,-3.094087401454827,0.8257259130477905,2.5387256145477295,10.0,10.0,2.5550179481506348,1.9717234373092651,1.6913334131240845,1.6046768426895142,1.592644453048706,1.7233266830444336,2.022918939590454,2.4146718978881836,2.6103596687316895,3.0609805583953857,10.0,0.8050211668014526,0.511784553527832,0.3938387632369995,0.34194695949554443,0.31730490922927856,0.31965115666389465,0.3503105342388153,0.4164089858531952,0.5372729897499084
310.22,-49.02441483648521,66.74185263864182,-3.092500736433953,0.8629332184791565,2.572197437286377,10.0,10.0,2.5874855518341064,1.9790294170379639,1.7232517004013062,1.5862542390823364,1.598185420036316,1.7150157690048218,2.0145275592803955,2.4263689517974854,2.5896151065826416,3.053410768508911,10.0,0.7820127606391907,0.5002914071083069,0.3852204978466034,0.33948782086372375,0.3096294105052948,0.33076047897338867,0.3571445345878601,0.4041476547718048,0.541209876537323
310.42,-49.02441463126208,66.74195465875762,-3.0919335948299334,0.8357225656509399,2.5730957984924316,10.0,10.0,2.5855090618133545,1.9783940315246582,1.70319402217865,1.5882309675216675,1.6044565439224243,1.7273508310317993,2.0190680027008057,2.4047653675079346,2.604240655899048,3.038228750228882,10.0,0.7903148531913757,0.4913182556629181,0.38766026496887207,0.3234941363334656,0.33551138639450073,0.3127448558807373,0.34192851185798645,0.3846142888069153,0.542695164680481
310.62,-49.02441725123996,66.74209277805893,-3.0911568501311963,0.823493242263794,2.550337553024292,10.0,10.0,2.5621683597564697,1.9785739183425903,1.6942096948623657,1.5901941061019897,1.5981682538986206,1.7132205963134766,2.0058608055114746,2.4164538383483887,2.590148687362671,3.0384082794189453,10.0,0.7843326330184937,0.5138736367225647,0.40599051117897034,0.33820778131484985,0.3230038583278656,0.3283453583717346,0.3457513749599457,0.41527605056762695,0.5398740172386169
310.82,-49.02441619519748,66.74217237206703,-3.090716143965846,0.8386975526809692,2.5720155239105225,10.0,10.0,2.5521578788757324,1.9663485288619995,1.7224903106689453,1.5981096029281616,1.5943603515625,1.738207459449768,2.020021677017212,2.395895481109619,2.5913922786712646,3.0509612560272217,10.0,0.7978696823120117,0.49700894951820374,0.3907155394554138,0.3473164737224579,0.31928130984306335,0.31373465061187744,0.3406592011451721,0.39815494418144226,0.5247189998626709
311.02,-49.02440706408107,66.7420599848317,-3.0913538292750395,0.8574438095092773,2.558715581893921,10.0,10.0,2.586315155029297,1.9830774068832397,1.7128525972366333,1.587966799736023,1.6080175638198853,1.7206921577453613,2.018486738204956,2.4300546646118164,2.599130630493164,3.0438647270202637,10.0,0.8033568859100342,0.49917203187942505,0.3919522166252136,0.3460805118083954,0.3080799877643585,0.3212983012199402,0.35885411500930786,0.4110926687717438,0.550143301486969
311.22,-49.02440473371476,66.74211009911949,-3.091078423607478,0.83931565284729,2.5638351440429688,10.0,10.0,2.568455696105957,1.9899954795837402,1.703636884689331,1.6007503271102905,1.588479995727539,1.7335234880447388,2.0202736854553223,2.4050374031066895,2.595278263092041,3.053462505340576,10.0,0.7791904807090759,0.5260542035102844,0.3935689926147461,0.3254013657569885,0.3154626190662384,0.3186482787132263,0.3395795524120331,0.3835276961326599,0.5312099456787109
311.42,-49.02439916309513,66.74208280248006,-3.091238033620367,0.8425624370574951,2.5453693866729736,10.0,10.0,2.566706895828247,1.9794524908065796,1.711608648300171,1.587945580482483,1.5952740907669067,1.707344889640808,2.0168378353118896,2.4106504917144775,2.619262933731079,3.037938356399536,10.0,0.7887712717056274,0.49262315034866333,0.39863303303718567,0.3487118184566498,0.3145757019519806,0.30824705958366394,0.36104580760002136,0.42223501205444336,0.5569602251052856
311.62,-49.024402686532035,66.74222358259995,-3.090384272519231,0.852636456489563,2.576667547225952,10.0,10.0,2.5715765953063965,1.9764059782028198,1.7041352987289429,1.5834366083145142,1.608654260635376,1.7327901124954224,2.03286075592041,2.4073760509490967,2.587066888809204,3.0569255352020264,10.0,0.8019843697547913,0.496782511472702,0.39366474747657776,0.34283682703971863,0.31624704599380493,0.3227594196796417,0.33861884474754333,0.39120686054229736,0.5128016471862793
311.82,-49.024411774624376,66.74254397079669,-3.08858991075276,0.8547226190567017,2.5492308139801025,10.0,10.0,2.5607776641845703,1.9809799194335938,1.709492564201355,1.6049948930740356,1.5796445608139038,1.7174969911575317,2.016002893447876,2.429302215576172,2.593590259552002,3.0633864402770996,10.0,0.8207803964614868,0.5035990476608276,0.38878530263900757,0.35380080342292786,0.3019239604473114,0.3226165771484375,0.3483095169067383,0.41857656836509705,0.5159804821014404
312.02,-49.02441279917827,66.74267460810859,-3.08786210589325,0.8356146812438965,2.5732262134552,10.0,10.0,2.5687196254730225,1.985442042350769,1.7028285264968872,1.5894179344177246,1.5860675573349,1.7206611633300781,2.0010571479797363,2.4170546531677246,2.5953586101531982,3.057511568069458,10.0,0.7968606948852539,0.5084938406944275,0.38508713245391846,0.33319172263145447,0.3385334014892578,0.31995320320129395,0.3389164209365845,0.39615803956985474,0.5238016247749329
312.22,-49.02441202865788,66.74273964344584,-3.0874978111727462,0.8410389423370361,2.5869312286376953,10.0,10.0,2.5676963329315186,1.9887760877609253,1.6927990913391113,1.6066596508026123,1.59987473487854,1.743394374847412,2.0133097171783447,2.4015934467315674,2.5985774993896484,3.045638084411621,10.0,0.7936677932739258,0.5140382051467896,0.41094592213630676,0.34289368987083435,0.3270130455493927,0.318128377199173,0.3391213119029999,0.39949896931648254,0.538824737071991
312.42,-49.024414294461195,66.7428891791904,-3.08666263379997,0.843937873840332,2.5720674991607666,10.0,10.0,2.5690202713012695,1.9821503162384033,1.7181426286697388,1.5999077558517456,1.5900168418884277,1.7234395742416382,2.019627094268799,2.402055263519287,2.597865343093872,3.0401721000671387,10.0,0.7839897871017456,0.5204204320907593,0.3988087475299835,0.3465622365474701,0.32414406538009644,0.32595738768577576,0.33194997906684875,0.3997558355331421,0.5212104916572571
312.62,-49.024406825881364,66.74281856610847,-3.0870659213624587,0.8524898886680603,2.581602096557617,10.0,10.0,2.561347484588623,1.986122965812683,1.7083879709243774,1.5973855257034302,1.5974658727645874,1.721798300743103,2.0026862621307373,2.4051132202148438,2.6083052158355713,3.042882204055786,10.0,0.7819266319274902,0.5086811184883118,0.3875182867050171,0.3460581302642822,0.3355308175086975,0.31904077529907227,0.3505432605743408,0.42396247386932373,0.5479903221130371
312.82,-49.02440013130986,66.74276491504197,-3.0873738443607426,0.8427231907844543,2.5673773288726807,10.0,10.0,2.564608335494995,1.987788200378418,1.7163422107696533,1.6117913722991943,1.6023924350738525,1.7237110137939453,2.0301995277404785,2.385071277618408,2.5993399620056152,3.0284159183502197,10.0,0.7596738338470459,0.4893258512020111,0.3931569457054138,0.3505840599536896,0.32234829664230347,0.3283698558807373,0.3532610833644867,0.4098915755748749,0.5472334027290344
313.02,-49.02440311614276,66.74289343563629,-3.0865958632930006,0.8455039262771606,2.591325044631958,10.0,10.0,2.5672638416290283,1.9804456233978271,1.6922757625579834,1.5967199802398682,1.58522367477417,1.7200576066970825,2.0407702922821045,2.4038753509521484,2.5838840007781982,3.0513346195220947,10.0,0.8046463131904602,0.5142079591751099,0.38362863659858704,0.34794431924819946,0.30842113494873047,0.3219660520553589,0.33346399664878845,0.396758109331131,0.5433865785598755
313.22,-49.02441303290757,66.74322893140997,-3.0847167945627745,0.8428773283958435,2.563911199569702,10.0,10.0,2.571976661682129,1.9742733240127563,1.7114752531051636,1.5907484292984009,1.61317777633667,1.6982824802398682,2.0065255165100098,2.408752918243408,2.608919858932495,3.042268753051758,10.0,0.8035564422607422,0.518513560295105,0.3952896296977997,0.32611986994743347,0.31346532702445984,0.3162364065647125,0.3709353506565094,0.4143522381782532,0.561198890209198
313.42,-49.0244175961871,66.74344099568111,-3.0835314901491553,0.837534487247467,2.5922672748565674,10.0,10.0,2.5768179893493652,1.9948196411132812,1.710666298866272,1.6009081602096558,1.5869357585906982,1.7060604095458984,2.039473295211792,2.4035823345184326,2.6052982807159424,3.0471765995025635,10.0,0.801673948764801,0.5008968114852905,0.40247929096221924,0.3429870307445526,0.3098856210708618,0.32598876953125,0.3495546281337738,0.4231050908565521,0.5394076704978943
313.62,-49.02441547343709,66.74349666550201,-3.0832252484577363,0.8490911722183228,2.598513126373291,10.0,10.0,2.5535285472869873,1.9716798067092896,1.6917647123336792,1.5979382991790771,1.6035352945327759,1.7137782573699951,2.018795967102051,2.3994858264923096,2.6022965908050537,3.0530200004577637,10.0,0.8203610181808472,0.5054928064346313,0.4064819812774658,0.3457326591014862,0.31795260310173035,0.31759947538375854,0.3550908863544464,0.42299795150756836,0.5281090140342712
313.82,-49.02441182348701,66.74349814857675,-3.083220356974938,0.8430410623550415,2.571385622024536,10.0,10.0,2.5750269889831543,1.9665313959121704,1.6826708316802979,1.6161184310913086,1.587852954864502,1.735408902168274,2.0181732177734375,2.428424119949341,2.6042640209198,3.0332870483398438,10.0,0.7810222506523132,0.49951300024986267,0.3881213665008545,0.3211161494255066,0.3165775239467621,0.30974361300468445,0.3505834639072418,0.3914126753807068,0.5471504330635071
314.02,-49.02441783330661,66.74372862189838,-3.081928390660202,0.8432474732398987,2.600172758102417,10.0,10.0,2.5658631324768066,1.9653279781341553,1.711742639541626,1.5936177968978882,1.5840998888015747,1.716025948524475,2.0372462272644043,2.3978538513183594,2.6034789085388184,3.054600477218628,10.0,0.8067417740821838,0.5023447871208191,0.37555035948753357,0.3367207646369934,0.34177613258361816,0.337358295917511,0.3509284555912018,0.39657291769981384,0.5583266019821167
314.22,-49.02441436834418,66.74375294140067,-3.0817984508483853,0.8609538674354553,2.5896313190460205,10.0,10.0,2.581136703491211,1.973541021347046,1.7016500234603882,1.5801386833190918,1.5898241996765137,1.7288384437561035,2.0125699043273926,2.4094560146331787,2.595823287963867,3.0439140796661377,10.0,0.7950673699378967,0.5107322335243225,0.3950054943561554,0.34982529282569885,0.3268601596355438,0.32013535499572754,0.33119624853134155,0.41543886065483093,0.5454085469245911
314.42,-49.02441483914257,66.74382473198668,-3.081373676174866,0.8432802557945251,2.5835044384002686,10.0,10.0,2.5574870109558105,1.9722917079925537,1.700622320175171,1.5946649312973022,1.6072202920913696,1.735018253326416,2.015594959259033,2.3942108154296875,2.609996795654297,3.046205997467041,10.0,0.7929520010948181,0.4966689348220825,0.3954339325428009,0.34441760182380676,0.30333733558654785,0.31746214628219604,0.3508639633655548,0.42817631363868713,0.5420554280281067
314.62,-49.024415183492835,66.74393680314368,-3.0807506021710163,0.8390264511108398,2.5796079635620117,10.0,10.0,2.546420097351074,1.9958330392837524,1.709794044494629,1.5904796123504639,1.5908170938491821,1.7365559339523315,2.030421257019043,2.4171063899993896,2.622051954269409,3.0630338191986084,10.0,0.7928839921951294,0.48367854952812195,0.3862195611000061,0.3123020529747009,0.3153150975704193,0.31492066383361816,0.35984161496162415,0.40929481387138367,0.5407347083091736
314.82,-49.02441142086426,66.74395372547335,-3.0806623813176124,0.844837486743927,2.6043860912323,10.0,10.0,2.567091226577759,1.9799036979675293,1.7103561162948608,1.5961081981658936,1.6071172952651978,1.7044649124145508,2.020354747772217,2.4158008098602295,2.598935127258301,3.051603317260742,10.0,0.7786034941673279,0.5098931193351746,0.3809913992881775,0.33248022198677063,0.30581018328666687,0.31336018443107605,0.3602711260318756,0.4019642472267151,0.550613284111023
315.02,-49.0244066480369,66.7439468993085,-3.0807077062823343,0.8310879468917847,2.602198600769043,10.0,10.0,2.5724992752075195,1.9796948432922363,1.7206792831420898,1.5861685276031494,1.6049875020980835,1.7191590070724487,2.0211617946624756,2.4154610633850098,2.5967819690704346,3.044102430343628,10.0,0.8040179014205933,0.5045084953308105,0.3949926495552063,0.31941431760787964,0.31628355383872986,0.3266181945800781,0.336336225271225,0.40838387608528137,0.5464103817939758
315.22,-49.02440300974933,66.74396637026047,-3.0806053020759854,0.8588002920150757,2.5948898792266846,10.0,10.0,2.54707932472229,1.9804879426956177,1.7058470249176025,1.5856901407241821,1.5997473001480103,1.716733455657959,2.0093934535980225,2.393742322921753,2.575394630432129,3.0410242080688477,10.0,0.8012819886207581,0.5076761245727539,0.3703092336654663,0.33393263816833496,0.30447787046432495,0.3144511878490448,0.3236656188964844,0.39656755328178406,0.5409915447235107
315.42,-49.024402149421576,66.74403618720066,-3.080219297987369,0.8604772090911865,2.574977397918701,10.0,10.0,2.5716171264648438,1.9891953468322754,1.6978617906570435,1.6094352006912231,1.5930575132369995,1.7461074590682983,2.0255537033081055,2.4098587036132812,2.6017115116119385,3.0304384231567383,10.0,0.8016663789749146,0.5084310173988342,0.3728378117084503,0.34694376587867737,0.327219158411026,0.3200809955596924,0.3463745415210724,0.40415677428245544,0.5579129457473755
315.62,-49.02441537595159,66.7444272580662,-3.07802193803503,0.82689368724823,2.605391502380371,10.0,10.0,2.564713478088379,1.9719775915145874,1.7039812803268433,1.5958834886550903,1.596889615058899,1.7236487865447998,2.0230300426483154,2.4065608978271484,2.592670440673828,3.0515973567962646,10.0,0.7932612299919128,0.501619815826416,0.3832107484340668,0.3321840465068817,0.30853378772735596,0.3329353928565979,0.3590403199195862,0.4120367467403412,0.5443432331085205
